,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1231,frozenset({'Product = P00216142'}),frozenset({'Product = P00044442'}),0.09404175861483619,0.18655576302834834,0.045153624172466475,0.48014440433213,2.5737312883717722,0.02760959213754796,1.564750372507969
1232,frozenset({'Product = P00044442'}),frozenset({'Product = P00221442'}),0.18655576302834834,0.12408759124087591,0.0480393821083008,0.25750682438580524,2.0752020553444304,0.024890126842009398,1.1796908544439673
1233,frozenset({'Product = P00221442'}),frozenset({'Product = P00044442'}),0.12408759124087591,0.18655576302834834,0.0480393821083008,0.387140902872777,2.075202055344431,0.024890126842009398,1.3272940563086548
1234,frozenset({'Product = P00223542'}),frozenset({'Product = P00044442'}),0.07469020539806484,0.18655576302834834,0.03004583262603972,0.4022727272727273,2.156313590867731,0.016111944367259674,1.3608953013974403
1235,frozenset({'Product = P00044442'}),frozenset({'Product = P00223542'}),0.18655576302834834,0.07469020539806484,0.03004583262603972,0.16105550500454957,2.1563135908677307,0.016111944367259674,1.1029451890103328
1236,frozenset({'Product = P00044442'}),frozenset({'Product = P00229742'}),0.18655576302834834,0.07401120353080971,0.03004583262603972,0.16105550500454957,2.17609628436193,0.016238616078703125,1.1037545415614318
1237,frozenset({'Product = P00229742'}),frozenset({'Product = P00044442'}),0.07401120353080971,0.18655576302834834,0.03004583262603972,0.40596330275229353,2.17609628436193,0.016238616078703125,1.3693501440912745
1238,frozenset({'Product = P00241642'}),frozenset({'Product = P00044442'}),0.09268375488032592,0.18655576302834834,0.03632659989814972,0.391941391941392,2.100934249250901,0.019035911286118118,1.3377727511642226
1239,frozenset({'Product = P00044442'}),frozenset({'Product = P00241642'}),0.18655576302834834,0.09268375488032592,0.03632659989814972,0.19472247497725206,2.100934249250901,0.019035911286118118,1.1267124897022847
1240,frozenset({'Product = P00044442'}),frozenset({'Product = P00244042'}),0.18655576302834834,0.07808521473434052,0.031573586827363775,0.16924476797088261,2.1674368002531947,0.01700634001136645,1.1097309408619493
1241,frozenset({'Product = P00244042'}),frozenset({'Product = P00044442'}),0.07808521473434052,0.18655576302834834,0.031573586827363775,0.4043478260869565,2.1674368002531943,0.01700634001136645,1.3656363102443787
1242,frozenset({'Product = P00274042'}),frozenset({'Product = P00044442'}),0.07893396706840944,0.18655576302834834,0.032931590561874044,0.4172043010752688,2.2363517175927283,0.0182060041065724,1.395762251630325
1243,frozenset({'Product = P00044442'}),frozenset({'Product = P00274042'}),0.18655576302834834,0.07893396706840944,0.032931590561874044,0.1765241128298453,2.2363517175927283,0.0182060041065724,1.118510022311401
1244,frozenset({'Product = P00289242'}),frozenset({'Product = P00044442'}),0.08080122220336106,0.18655576302834834,0.034119843829570534,0.42226890756302526,2.263499667382877,0.01904591016779939,1.4079980247218409
1245,frozenset({'Product = P00044442'}),frozenset({'Product = P00289242'}),0.18655576302834834,0.08080122220336106,0.034119843829570534,0.18289353958143767,2.263499667382877,0.01904591016779939,1.1249437158112543
1246,frozenset({'Product = P00044442'}),frozenset({'Product = P00303342'}),0.18655576302834834,0.09862502121880835,0.04820913257511458,0.2584167424931756,2.6201945439368286,0.029810066487952744,1.215473744393288
1247,frozenset({'Product = P00303342'}),frozenset({'Product = P00044442'}),0.09862502121880835,0.18655576302834834,0.04820913257511458,0.48881239242685026,2.6201945439368286,0.029810066487952744,1.591283170641514
1248,frozenset({'Product = P00318742'}),frozenset({'Product = P00044442'}),0.1273128501103378,0.18655576302834834,0.049397385842811066,0.388,2.0798070973612375,0.025646439947163258,1.3291572499536792
1249,frozenset({'Product = P00044442'}),frozenset({'Product = P00318742'}),0.18655576302834834,0.1273128501103378,0.049397385842811066,0.26478616924476794,2.0798070973612375,0.025646439947163258,1.1869841308523994
1250,frozenset({'Product = P00326742'}),frozenset({'Product = P00044442'}),0.08538448480733322,0.18655576302834834,0.031913087760991346,0.37375745526838966,2.0034623921620414,0.01598412004697688,1.2989284164975898
1251,frozenset({'Product = P00044442'}),frozenset({'Product = P00326742'}),0.18655576302834834,0.08538448480733322,0.031913087760991346,0.1710646041856233,2.0034623921620414,0.01598412004697688,1.1033616368789692
1252,frozenset({'Product = P00044442'}),frozenset({'Product = P0097242'}),0.18655576302834834,0.15209641826515022,0.06178916992021728,0.33121019108280253,2.177633075523203,0.03341470655688337,1.2678177364987753
1253,frozenset({'Product = P0097242'}),frozenset({'Product = P00044442'}),0.15209641826515022,0.18655576302834834,0.06178916992021728,0.40625000000000006,2.177633075523203,0.03341470655688337,1.3700113464785713
1254,frozenset({'Product = P00070042'}),frozenset({'Product = P00046142'}),0.12408759124087591,0.08708198947547106,0.033271091495501615,0.26812585499316005,3.0790047012957227,0.022465297181027105,1.247370216249403
1255,frozenset({'Product = P00046142'}),frozenset({'Product = P00070042'}),0.08708198947547106,0.12408759124087591,0.033271091495501615,0.3820662768031189,3.0790047012957227,0.022465297181027105,1.417486011651201
1256,frozenset({'Product = P00147942'}),frozenset({'Product = P00046142'}),0.15175691733152266,0.08708198947547106,0.03870310643354269,0.25503355704697983,2.9286602038279885,0.0254878121556491,1.2254485006140072
1257,frozenset({'Product = P00046142'}),frozenset({'Product = P00147942'}),0.08708198947547106,0.15175691733152266,0.03870310643354269,0.44444444444444436,2.9286602038279885,0.0254878121556491,1.5268375488032593
1258,frozenset({'Product = P00182142'}),frozenset({'Product = P00046142'}),0.1512476659310813,0.08708198947547106,0.03174333729417756,0.20987654320987656,2.410102760330181,0.018572389641377578,1.155411857070107
1259,frozenset({'Product = P00046142'}),frozenset({'Product = P00182142'}),0.08708198947547106,0.1512476659310813,0.03174333729417756,0.3645224171539961,2.410102760330181,0.018572389641377578,1.3356133355133597
1260,frozenset({'Product = P00046142'}),frozenset({'Product = P00270942'}),0.08708198947547106,0.19368528263452725,0.0364963503649635,0.41910331384015587,2.16383665366552,0.01962985062102996,1.3880518456660653
1261,frozenset({'Product = P00270942'}),frozenset({'Product = P00046142'}),0.19368528263452725,0.08708198947547106,0.0364963503649635,0.18843120070113933,2.16383665366552,0.01962985062102996,1.1248806155599216
1262,frozenset({'Product = P00046142'}),frozenset({'Product = P00303342'}),0.08708198947547106,0.09862502121880835,0.03344084196231539,0.38401559454191025,3.8936934035221915,0.024852378902521014,1.4633081142871875
1263,frozenset({'Product = P00303342'}),frozenset({'Product = P00046142'}),0.09862502121880835,0.08708198947547106,0.03344084196231539,0.3390705679862306,3.8936934035221915,0.024852378902521014,1.3812639690488313
1264,frozenset({'Product = P00046142'}),frozenset({'Product = P0097242'}),0.08708198947547106,0.15209641826515022,0.03123408589373621,0.3586744639376218,2.358204539125592,0.017989227199113552,1.32211105601817
1265,frozenset({'Product = P0097242'}),frozenset({'Product = P00046142'}),0.15209641826515022,0.08708198947547106,0.03123408589373621,0.20535714285714288,2.358204539125592,0.017989227199113552,1.1488406424578341
1266,frozenset({'Product = P00046742'}),frozenset({'Product = P00154042'}),0.24053641147513155,0.104396537090477,0.050246138176879986,0.20889202540578689,2.000947840106489,0.025134969774706178,1.1320875173441518
1267,frozenset({'Product = P00154042'}),frozenset({'Product = P00046742'}),0.104396537090477,0.24053641147513155,0.050246138176879986,0.4813008130081301,2.000947840106489,0.025134969774706178,1.4641696142407339
1268,frozenset({'Product = P00169742'}),frozenset({'Product = P00046742'}),0.08368698013919539,0.24053641147513155,0.04158886436937702,0.4969574036511156,2.0660381544874538,0.021459098479504356,1.5097401175111296
1269,frozenset({'Product = P00046742'}),frozenset({'Product = P00169742'}),0.24053641147513155,0.08368698013919539,0.04158886436937702,0.17290049400141144,2.0660381544874538,0.021459098479504356,1.1078630965381913
1270,frozenset({'Product = P00046742'}),frozenset({'Product = P00173942'}),0.24053641147513155,0.06569343065693431,0.03310134102868783,0.13761467889908258,2.09480122324159,0.017299678960978455,1.083398043174406
1271,frozenset({'Product = P00173942'}),frozenset({'Product = P00046742'}),0.06569343065693431,0.24053641147513155,0.03310134102868783,0.5038759689922481,2.0948012232415905,0.017299678960978455,1.5307937956204378
1272,frozenset({'Product = P00046742'}),frozenset({'Product = P00187842'}),0.24053641147513155,0.07435070446443728,0.03598709896452215,0.1496118560338744,2.0122453056976117,0.018103047321998366,1.0885021176546825
1273,frozenset({'Product = P00187842'}),frozenset({'Product = P00046742'}),0.07435070446443728,0.24053641147513155,0.03598709896452215,0.4840182648401826,2.0122453056976117,0.018103047321998366,1.4718807600614705
1274,frozenset({'Product = P00191442'}),frozenset({'Product = P00046742'}),0.06925819046002377,0.24053641147513155,0.03462909523001188,0.5,2.0786873676781936,0.017969978631496575,1.5189271770497368
1275,frozenset({'Product = P00046742'}),frozenset({'Product = P00191442'}),0.24053641147513155,0.06925819046002377,0.03462909523001188,0.14396612561750177,2.0786873676781936,0.017969978631496575,1.0872721715730802
1276,frozenset({'Product = P00198742'}),frozenset({'Product = P00046742'}),0.072992700729927,0.24053641147513155,0.037514853165846206,0.5139534883720931,2.1366972477064223,0.01995745086839135,1.562532741941117
1277,frozenset({'Product = P00046742'}),frozenset({'Product = P00198742'}),0.24053641147513155,0.072992700729927,0.037514853165846206,0.1559633027522936,2.1366972477064223,0.01995745086839135,1.0983021263091082
1278,frozenset({'Product = P00046742'}),frozenset({'Product = P00244042'}),0.24053641147513155,0.07808521473434052,0.03904260736717026,0.16231474947071278,2.0786873676781936,0.020260270025706923,1.1005503375917771
1279,frozenset({'Product = P00244042'}),frozenset({'Product = P00046742'}),0.07808521473434052,0.24053641147513155,0.03904260736717026,0.5,2.0786873676781936,0.020260270025706923,1.5189271770497368
1280,frozenset({'Product = P00046742'}),frozenset({'Product = P00303342'}),0.24053641147513155,0.09862502121880835,0.04786963164148701,0.19901199717713478,2.0178651899664386,0.024146722955856147,1.1253289382669152
1281,frozenset({'Product = P00303342'}),frozenset({'Product = P00046742'}),0.09862502121880835,0.24053641147513155,0.04786963164148701,0.4853700516351118,2.0178651899664386,0.024146722955856147,1.4757469730198947
1282,frozenset({'Product = P0097342'}),frozenset({'Product = P00046742'}),0.06077066711933458,0.24053641147513155,0.03123408589373621,0.5139664804469274,2.1367512606300982,0.0166165277019017,1.56257450972358
1283,frozenset({'Product = P00046742'}),frozenset({'Product = P0097342'}),0.24053641147513155,0.06077066711933458,0.03123408589373621,0.12985179957657023,2.1367512606300982,0.0166165277019017,1.0793900767979747
1284,frozenset({'Product = P00117442'}),frozenset({'Product = P00048742'}),0.20828382278051263,0.07485995586487863,0.0344593447631981,0.16544417277913612,2.2100490291199337,0.01886722698248072,1.1085418302283145
1285,frozenset({'Product = P00048742'}),frozenset({'Product = P00117442'}),0.07485995586487863,0.20828382278051263,0.0344593447631981,0.4603174603174603,2.2100490291199337,0.01886722698248072,1.4670035048478736
1286,frozenset({'Product = P00145042'}),frozenset({'Product = P00048742'}),0.2349346460702767,0.07485995586487863,0.03632659989814972,0.15462427745664742,2.0655138741431065,0.018739402662197927,1.0943536932333402
1287,frozenset({'Product = P00048742'}),frozenset({'Product = P00145042'}),0.07485995586487863,0.2349346460702767,0.03632659989814972,0.4852607709750567,2.065513874143106,0.018739402662197927,1.4863163924361587
1288,frozenset({'Product = P00052642'}),frozenset({'Product = P00057442'}),0.09064674927856052,0.10490578849091835,0.031573586827363775,0.348314606741573,3.320261081415221,0.0220642181201578,1.3735066349018665
1289,frozenset({'Product = P00057442'}),frozenset({'Product = P00052642'}),0.10490578849091835,0.09064674927856052,0.031573586827363775,0.3009708737864078,3.3202610814152216,0.0220642181201578,1.3008803447820594
1290,frozenset({'Product = P00117442'}),frozenset({'Product = P00052642'}),0.20828382278051263,0.09064674927856052,0.04192836530300458,0.2013039934800326,2.2207524823799103,0.02304811384063932,1.1385473863624553
1291,frozenset({'Product = P00052642'}),frozenset({'Product = P00117442'}),0.09064674927856052,0.20828382278051263,0.04192836530300458,0.4625468164794007,2.2207524823799103,0.02304811384063932,1.4730886363596034
1292,frozenset({'Product = P00121642'}),frozenset({'Product = P00052642'}),0.14276014259039213,0.09064674927856052,0.031064335426922423,0.21759809750297263,2.400506352790284,0.0181235925745596,1.1622584861044538
1293,frozenset({'Product = P00052642'}),frozenset({'Product = P00121642'}),0.09064674927856052,0.14276014259039213,0.031064335426922423,0.3426966292134831,2.400506352790284,0.0181235925745596,1.3041768770847024
1294,frozenset({'Product = P00052642'}),frozenset({'Product = P00129542'}),0.09064674927856052,0.12442709217450348,0.030724834493294856,0.3389513108614232,2.7240957329940576,0.0194459230654923,1.324521056030638
1295,frozenset({'Product = P00129542'}),frozenset({'Product = P00052642'}),0.12442709217450348,0.09064674927856052,0.030724834493294856,0.24693042291950884,2.724095732994057,0.0194459230654923,1.2075288637297374
1296,frozenset({'Product = P00052842'}),frozenset({'Product = P00071442'}),0.16431845187574265,0.12306908843999322,0.04719062977423188,0.2871900826446281,2.3335679680820745,0.026968107688013335,1.2302451049131689
1297,frozenset({'Product = P00071442'}),frozenset({'Product = P00052842'}),0.12306908843999322,0.16431845187574265,0.04719062977423188,0.3834482758620689,2.3335679680820745,0.026968107688013335,1.3554119069129453
1298,frozenset({'Product = P00052842'}),frozenset({'Product = P00085342'}),0.16431845187574265,0.09200475301307079,0.031573586827363775,0.1921487603305785,2.088465585069074,0.016455508247045912,1.1239634259377844
1299,frozenset({'Product = P00085342'}),frozenset({'Product = P00052842'}),0.09200475301307079,0.16431845187574265,0.031573586827363775,0.34317343173431736,2.088465585069074,0.016455508247045912,1.2723016828183917
1300,frozenset({'Product = P00052842'}),frozenset({'Product = P00086442'}),0.16431845187574265,0.16228144627397725,0.05686640638261755,0.34607438016528924,2.1325566668971954,0.030200570362721103,1.2810609162824487
1301,frozenset({'Product = P00086442'}),frozenset({'Product = P00052842'}),0.16228144627397725,0.16431845187574265,0.05686640638261755,0.350418410041841,2.132556666897196,0.030200570362721103,1.286492045099501
1302,frozenset({'Product = P00052842'}),frozenset({'Product = P00101942'}),0.16431845187574265,0.10354778475640808,0.03428959429638431,0.20867768595041322,2.015279094973581,0.017274782610048712,1.132853452161615
1303,frozenset({'Product = P00101942'}),frozenset({'Product = P00052842'}),0.10354778475640808,0.16431845187574265,0.03428959429638431,0.33114754098360655,2.015279094973581,0.017274782610048712,1.2494258440093062
1304,frozenset({'Product = P00052842'}),frozenset({'Product = P00105342'}),0.16431845187574265,0.08063147173654728,0.03004583262603972,0.1828512396694215,2.267740321879078,0.016796594017827574,1.1250932179001545
1305,frozenset({'Product = P00105342'}),frozenset({'Product = P00052842'}),0.08063147173654728,0.16431845187574265,0.03004583262603972,0.3726315789473684,2.267740321879078,0.016796594017827574,1.3320427361041014
1306,frozenset({'Product = P00111042'}),frozenset({'Product = P00052842'}),0.08368698013919539,0.16431845187574265,0.03632659989814972,0.4340770791075051,2.6416818936180917,0.022575284879521117,1.4766702624561248
1307,frozenset({'Product = P00052842'}),frozenset({'Product = P00111042'}),0.16431845187574265,0.08368698013919539,0.03632659989814972,0.22107438016528927,2.6416818936180912,0.022575284879521117,1.176380640882306
1308,frozenset({'Product = P00052842'}),frozenset({'Product = P00111142'}),0.16431845187574265,0.17042946868103886,0.06111016805296215,0.37190082644628103,2.1821392117480496,0.033105461605288475,1.3207636090736095
1309,frozenset({'Product = P00111142'}),frozenset({'Product = P00052842'}),0.17042946868103886,0.16431845187574265,0.06111016805296215,0.35856573705179284,2.182139211748049,0.033105461605288475,1.3028327240943391
1310,frozenset({'Product = P00052842'}),frozenset({'Product = P00111742'}),0.16431845187574265,0.11526056696655916,0.04753013070785945,0.2892561983471075,2.509585072846554,0.028590692781594085,1.2448078069423993
1311,frozenset({'Product = P00111742'}),frozenset({'Product = P00052842'}),0.11526056696655916,0.16431845187574265,0.04753013070785945,0.41237113402061853,2.5095850728465536,0.028590692781594085,1.4221247397904027
1312,frozenset({'Product = P00114942'}),frozenset({'Product = P00052842'}),0.1972500424376167,0.16431845187574265,0.06823968765914107,0.3459552495697074,2.1053950157181265,0.03582786605336735,1.2777131038426144
1313,frozenset({'Product = P00052842'}),frozenset({'Product = P00114942'}),0.16431845187574265,0.1972500424376167,0.06823968765914107,0.41528925619834717,2.1053950157181265,0.03582786605336735,1.3729009874918503
1314,frozenset({'Product = P00052842'}),frozenset({'Product = P00115942'}),0.16431845187574265,0.08911899507723646,0.03004583262603972,0.1828512396694215,2.0517650531286895,0.015401937322226297,1.1147064636728636
1315,frozenset({'Product = P00115942'}),frozenset({'Product = P00052842'}),0.08911899507723646,0.16431845187574265,0.03004583262603972,0.33714285714285713,2.0517650531286895,0.015401937322226297,1.2607264734633192
1316,frozenset({'Product = P00116142'}),frozenset({'Product = P00052842'}),0.10643354269224241,0.16431845187574265,0.03615684943133594,0.3397129186602871,2.0674057890782556,0.018667854468495903,1.2656336489707956
1317,frozenset({'Product = P00052842'}),frozenset({'Product = P00116142'}),0.16431845187574265,0.10643354269224241,0.03615684943133594,0.2200413223140496,2.0674057890782556,0.018667854468495903,1.1456587161243834
1318,frozenset({'Product = P00116742'}),frozenset({'Product = P00052842'}),0.10168052962145646,0.16431845187574265,0.03395009336275675,0.333889816360601,2.03196788035155,0.01724210614945343,1.2545695421715042
1319,frozenset({'Product = P00052842'}),frozenset({'Product = P00116742'}),0.16431845187574265,0.10168052962145646,0.03395009336275675,0.2066115702479339,2.03196788035155,0.01724210614945343,1.1322568324562892
1320,frozenset({'Product = P00127442'}),frozenset({'Product = P00052842'}),0.0897979969444916,0.16431845187574265,0.032082838227805124,0.35727788279773154,2.1743016607039634,0.017327370388343595,1.3002221734050945
1321,frozenset({'Product = P00052842'}),frozenset({'Product = P00127442'}),0.16431845187574265,0.0897979969444916,0.032082838227805124,0.1952479338842975,2.1743016607039634,0.017327370388343595,1.1310340679816844
1322,frozenset({'Product = P00127642'}),frozenset({'Product = P00052842'}),0.12680359870989646,0.16431845187574265,0.043965370904769985,0.34672021419009363,2.1100503944151257,0.02312919987248688,1.279209255018074
1323,frozenset({'Product = P00052842'}),frozenset({'Product = P00127642'}),0.16431845187574265,0.12680359870989646,0.043965370904769985,0.26756198347107435,2.1100503944151257,0.02312919987248688,1.1921778793354303
1324,frozenset({'Product = P00052842'}),frozenset({'Product = P00127742'}),0.16431845187574265,0.08317772873875404,0.03276184009506026,0.1993801652892562,2.39703786473267,0.019094204478167728,1.1451405917172723
1325,frozenset({'Product = P00127742'}),frozenset({'Product = P00052842'}),0.08317772873875404,0.16431845187574265,0.03276184009506026,0.3938775510204081,2.3970378647326696,0.019094204478167728,1.3787338672757106
1326,frozenset({'Product = P00127842'}),frozenset({'Product = P00052842'}),0.10117127822101511,0.16431845187574265,0.038363605499915125,0.37919463087248323,2.3076813744522715,0.021739297688347883,1.3461248721136685
1327,frozenset({'Product = P00052842'}),frozenset({'Product = P00127842'}),0.16431845187574265,0.10117127822101511,0.038363605499915125,0.23347107438016532,2.3076813744522715,0.021739297688347883,1.172595960487948
1328,frozenset({'Product = P00129842'}),frozenset({'Product = P00052842'}),0.09964352401969105,0.16431845187574265,0.03428959429638431,0.3441226575809199,2.0942423303814044,0.0179163246900253,1.27414303571153
1329,frozenset({'Product = P00052842'}),frozenset({'Product = P00129842'}),0.16431845187574265,0.09964352401969105,0.03428959429638431,0.20867768595041322,2.0942423303814044,0.0179163246900253,1.1377872960168918
1330,frozenset({'Product = P00052842'}),frozenset({'Product = P00145442'}),0.16431845187574265,0.12510609404175863,0.04226786623663215,0.2572314049586777,2.0561061148053867,0.021710626543469305,1.1778821988422499
1331,frozenset({'Product = P00145442'}),frozenset({'Product = P00052842'}),0.12510609404175863,0.16431845187574265,0.04226786623663215,0.33785617367706916,2.0561061148053867,0.021710626543469305,1.262084633130282
1332,frozenset({'Product = P00151742'}),frozenset({'Product = P00052842'}),0.09896452215243592,0.16431845187574265,0.036666100831777286,0.37049742710120065,2.2547524205094764,0.020404403761066375,1.327526818954883
1333,frozenset({'Product = P00052842'}),frozenset({'Product = P00151742'}),0.16431845187574265,0.09896452215243592,0.036666100831777286,0.2231404958677686,2.2547524205094764,0.020404403761066375,1.1598435406335665
1334,frozenset({'Product = P00153842'}),frozenset({'Product = P00052842'}),0.0950602614157189,0.16431845187574265,0.032082838227805124,0.33749999999999997,2.0539385330578512,0.016462683237070803,1.2614061103762373
1335,frozenset({'Product = P00052842'}),frozenset({'Product = P00153842'}),0.16431845187574265,0.0950602614157189,0.032082838227805124,0.1952479338842975,2.0539385330578512,0.016462683237070803,1.1244950795244981
1336,frozenset({'Product = P00052842'}),frozenset({'Product = P00154042'}),0.16431845187574265,0.104396537090477,0.03530809709726702,0.21487603305785125,2.058267822347645,0.01815381974137129,1.1407159896005503
1337,frozenset({'Product = P00154042'}),frozenset({'Product = P00052842'}),0.104396537090477,0.16431845187574265,0.03530809709726702,0.3382113821138211,2.058267822347645,0.01815381974137129,1.262762044462944
1338,frozenset({'Product = P00159542'}),frozenset({'Product = P00052842'}),0.08266847733831267,0.16431845187574265,0.031064335426922423,0.3757700205338809,2.2868400733110463,0.01748037921176597,1.338739848475373
1339,frozenset({'Product = P00052842'}),frozenset({'Product = P00159542'}),0.16431845187574265,0.08266847733831267,0.031064335426922423,0.1890495867768595,2.2868400733110463,0.01748037921176597,1.1311807820847306
1340,frozenset({'Product = P00173042'}),frozenset({'Product = P00052842'}),0.08962824647767781,0.16431845187574265,0.030555084026481074,0.34090909090909094,2.074685386927123,0.015827509320931573,1.2679306247402526
1341,frozenset({'Product = P00052842'}),frozenset({'Product = P00173042'}),0.16431845187574265,0.08962824647767781,0.030555084026481074,0.18595041322314051,2.074685386927123,0.015827509320931573,1.1183246921441725
1342,frozenset({'Product = P00183242'}),frozenset({'Product = P00052842'}),0.10897979969444915,0.16431845187574265,0.04023086063486674,0.3691588785046729,2.2466063566849463,0.022323468663346325,1.324710009619193
1343,frozenset({'Product = P00052842'}),frozenset({'Product = P00183242'}),0.16431845187574265,0.10897979969444915,0.04023086063486674,0.24483471074380164,2.2466063566849463,0.022323468663346325,1.1799008945222615
1344,frozenset({'Product = P00052842'}),frozenset({'Product = P00184242'}),0.16431845187574265,0.06840943812595485,0.03140383636054999,0.19111570247933884,2.7937037302873082,0.020162903394003687,1.1516981658928171
1345,frozenset({'Product = P00184242'}),frozenset({'Product = P00052842'}),0.06840943812595485,0.16431845187574265,0.03140383636054999,0.45905707196029777,2.7937037302873082,0.020162903394003687,1.544860843550806
1346,frozenset({'Product = P00052842'}),frozenset({'Product = P00192542'}),0.16431845187574265,0.08843999320998133,0.03632659989814972,0.22107438016528927,2.4997105058612648,0.0217942771299844,1.1702786294068144
1347,frozenset({'Product = P00192542'}),frozenset({'Product = P00052842'}),0.08843999320998133,0.16431845187574265,0.03632659989814972,0.4107485604606526,2.499710505861265,0.0217942771299844,1.4182087510512642
1348,frozenset({'Product = P00201442'}),frozenset({'Product = P00052842'}),0.09862502121880835,0.16431845187574265,0.03310134102868783,0.33562822719449226,2.04254740330863,0.01689543022580097,1.2578522783942836
1349,frozenset({'Product = P00052842'}),frozenset({'Product = P00201442'}),0.16431845187574265,0.09862502121880835,0.03310134102868783,0.20144628099173556,2.0425474033086304,0.01689543022580097,1.128759352471143
1350,frozenset({'Product = P00221542'}),frozenset({'Product = P00052842'}),0.09132575114581565,0.16431845187574265,0.03310134102868783,0.362453531598513,2.2057993333128514,0.018094834984018072,1.3107774719849867
1351,frozenset({'Product = P00052842'}),frozenset({'Product = P00221542'}),0.16431845187574265,0.09132575114581565,0.03310134102868783,0.20144628099173556,2.205799333312852,0.018094834984018072,1.1378999649299488
1352,frozenset({'Product = P00226342'}),frozenset({'Product = P00052842'}),0.10032252588694619,0.16431845187574265,0.03428959429638431,0.34179357021996615,2.080068101410972,0.0178047521543772,1.2696344342967507
1353,frozenset({'Product = P00052842'}),frozenset({'Product = P00226342'}),0.16431845187574265,0.10032252588694619,0.03428959429638431,0.20867768595041322,2.080068101410972,0.0178047521543772,1.136929236215974
1354,frozenset({'Product = P00052842'}),frozenset({'Product = P00233542'}),0.16431845187574265,0.10575454082498727,0.03564759803089459,0.2169421487603306,2.051374315163897,0.018270175603702657,1.1419915626403856
1355,frozenset({'Product = P00233542'}),frozenset({'Product = P00052842'}),0.10575454082498727,0.16431845187574265,0.03564759803089459,0.3370786516853933,2.051374315163897,0.018270175603702657,1.2606043692043882
1356,frozenset({'Product = P00243942'}),frozenset({'Product = P00052842'}),0.11441181463249024,0.16431845187574265,0.038024104566287555,0.3323442136498516,2.0225617382347894,0.01922413230958232,1.2516652520794431
1357,frozenset({'Product = P00052842'}),frozenset({'Product = P00243942'}),0.16431845187574265,0.11441181463249024,0.038024104566287555,0.23140495867768596,2.0225617382347894,0.01922413230958232,1.1522168863383728
1358,frozenset({'Product = P00245642'}),frozenset({'Product = P00052842'}),0.11593956883381429,0.16431845187574265,0.03853335596672891,0.33235724743777456,2.0226410585288535,0.019482345504815445,1.2516896872124292
1359,frozenset({'Product = P00052842'}),frozenset({'Product = P00245642'}),0.16431845187574265,0.11593956883381429,0.03853335596672891,0.23450413223140498,2.0226410585288535,0.019482345504815445,1.154885961361495
1360,frozenset({'Product = P00052842'}),frozenset({'Product = P00275842'}),0.16431845187574265,0.09353250721439484,0.03955185876761161,0.24070247933884298,2.5734633498822577,0.024182741982085518,1.1938238544441713
1361,frozenset({'Product = P00275842'}),frozenset({'Product = P00052842'}),0.09353250721439484,0.16431845187574265,0.03955185876761161,0.42286751361161523,2.5734633498822577,0.024182741982085518,1.4479890975360559
1362,frozenset({'Product = P00277442'}),frozenset({'Product = P00052842'}),0.10999830249533186,0.16431845187574265,0.04209811576981837,0.38271604938271603,2.3291118253239467,0.024023364994825797,1.3538041079612968
1363,frozenset({'Product = P00052842'}),frozenset({'Product = P00277442'}),0.16431845187574265,0.10999830249533186,0.04209811576981837,0.25619834710743805,2.3291118253239467,0.024023364994825797,1.1965578377562762
1364,frozenset({'Product = P00323942'}),frozenset({'Product = P00052842'}),0.13342386691563402,0.16431845187574265,0.05499915124766593,0.4122137404580153,2.508627215948521,0.03307514799281383,1.4217439325230872
1365,frozenset({'Product = P00052842'}),frozenset({'Product = P00323942'}),0.16431845187574265,0.13342386691563402,0.05499915124766593,0.33471074380165294,2.508627215948521,0.03307514799281383,1.3025554298535194
1366,frozenset({'Product = P00052842'}),frozenset({'Product = P00329542'}),0.16431845187574265,0.1179765744355797,0.04447462230521134,0.27066115702479343,2.294194066234616,0.02508889423635357,1.209346566496259
1367,frozenset({'Product = P00329542'}),frozenset({'Product = P00052842'}),0.1179765744355797,0.16431845187574265,0.04447462230521134,0.3769784172661871,2.294194066234616,0.02508889423635357,1.3413364340562561
1368,frozenset({'Product = P00345842'}),frozenset({'Product = P00052842'}),0.07842471566796809,0.16431845187574265,0.032422339161432695,0.4134199134199134,2.5159676755751135,0.019535711294076878,1.4246674362856344
1369,frozenset({'Product = P00052842'}),frozenset({'Product = P00345842'}),0.16431845187574265,0.07842471566796809,0.032422339161432695,0.19731404958677687,2.5159676755751135,0.019535711294076878,1.1481143825397773
1370,frozenset({'Product = P00346142'}),frozenset({'Product = P00052842'}),0.09947377355287727,0.16431845187574265,0.036666100831777286,0.36860068259385664,2.2432093193805884,0.0203207243593303,1.3235388843265263
1371,frozenset({'Product = P00052842'}),frozenset({'Product = P00346142'}),0.16431845187574265,0.09947377355287727,0.036666100831777286,0.2231404958677686,2.2432093193805884,0.0203207243593303,1.1591880148947007
1372,frozenset({'Product = P00346242'}),frozenset({'Product = P00052842'}),0.09285350534713971,0.16431845187574265,0.040061110168052964,0.43144424131627057,2.6256591173493287,0.024803565918174973,1.4698321762828577
1373,frozenset({'Product = P00052842'}),frozenset({'Product = P00346242'}),0.16431845187574265,0.09285350534713971,0.040061110168052964,0.243801652892562,2.6256591173493287,0.024803565918174973,1.1996144901966785
