,support,itemsets
1859,0.03038533355966729,"frozenset({'P00183242', 'P00005042'})"
1860,0.030215583092853507,"frozenset({'P00005042', 'P00183342'})"
1861,0.05856391105075539,"frozenset({'P00005042', 'P00184942'})"
1862,0.03123408589373621,"frozenset({'P00005042', 'P00193542'})"
1863,0.03615684943133594,"frozenset({'P00199442', 'P00005042'})"
1864,0.032082838227805124,"frozenset({'P00005042', 'P00207942'})"
1865,0.031573586827363775,"frozenset({'P00209842', 'P00005042'})"
1866,0.0354778475640808,"frozenset({'P00005042', 'P00210042'})"
1867,0.03038533355966729,"frozenset({'P00005042', 'P00213242'})"
1868,0.03683585129859107,"frozenset({'P00216342', 'P00005042'})"
1869,0.030215583092853507,"frozenset({'P00219942', 'P00005042'})"
1870,0.03462909523001188,"frozenset({'P00220342', 'P00005042'})"
1871,0.05211339331183161,"frozenset({'P00005042', 'P00220442'})"
1872,0.030555084026481074,"frozenset({'P00221442', 'P00005042'})"
1873,0.05992191478526566,"frozenset({'P00005042', 'P00237542'})"
1874,0.03632659989814972,"frozenset({'P00005042', 'P00240142'})"
1875,0.043965370904769985,"frozenset({'P00242742', 'P00005042'})"
1876,0.030215583092853507,"frozenset({'P00243942', 'P00005042'})"
1877,0.03310134102868783,"frozenset({'P00005042', 'P00248142'})"
1878,0.03344084196231539,"frozenset({'P00005042', 'P00248942'})"
1879,0.03276184009506026,"frozenset({'P00005042', 'P00249542'})"
1880,0.032931590561874044,"frozenset({'P00249642', 'P00005042'})"
1881,0.030215583092853507,"frozenset({'P00250242', 'P00005042'})"
1882,0.04617212697334918,"frozenset({'P00251242', 'P00005042'})"
1883,0.0646749278560516,"frozenset({'P00005042', 'P00255842'})"
1884,0.04243761670344594,"frozenset({'P00005042', 'P00258742'})"
1885,0.04057036156849431,"frozenset({'P00005042', 'P00259342'})"
1886,0.03479884569682567,"frozenset({'P00005042', 'P00260042'})"
1887,0.07214394839585808,"frozenset({'P00265242', 'P00005042'})"
1888,0.03615684943133594,"frozenset({'P00268442', 'P00005042'})"
1889,0.051604141911390254,"frozenset({'P00005042', 'P00270942'})"
1890,0.03853335596672891,"frozenset({'P00005042', 'P00271142'})"
1891,0.0407401120353081,"frozenset({'P00005042', 'P00274942'})"
1892,0.03038533355966729,"frozenset({'P00005042', 'P00277442'})"
1893,0.038872856900356474,"frozenset({'P00277642', 'P00005042'})"
1894,0.05584790358173485,"frozenset({'P00005042', 'P00278642'})"
1895,0.030215583092853507,"frozenset({'P00279542', 'P00005042'})"
1896,0.03089458496010864,"frozenset({'P00289942', 'P00005042'})"
1897,0.03310134102868783,"frozenset({'P00293242', 'P00005042'})"
1898,0.0344593447631981,"frozenset({'P00005042', 'P00295942'})"
1899,0.03632659989814972,"frozenset({'P00005042', 'P00296042'})"
1900,0.03123408589373621,"frozenset({'P00005042', 'P00303342'})"
1901,0.03683585129859107,"frozenset({'P00318742', 'P00005042'})"
1902,0.03038533355966729,"frozenset({'P00319042', 'P00005042'})"
1903,0.036666100831777286,"frozenset({'P00005042', 'P00323942'})"
1904,0.04040061110168053,"frozenset({'P00005042', 'P00324942'})"
1905,0.046511627906976744,"frozenset({'P00334242', 'P00005042'})"
1906,0.0354778475640808,"frozenset({'P00355142', 'P00005042'})"
1907,0.04668137837379053,"frozenset({'P0097242', 'P00005042'})"
1908,0.03632659989814972,"frozenset({'P00006942', 'P00010742'})"
1909,0.031913087760991346,"frozenset({'P00006942', 'P00025442'})"
1910,0.03513834663045323,"frozenset({'P00006942', 'P00046742'})"
1911,0.035817348497708366,"frozenset({'P00006942', 'P00057642'})"
1912,0.03395009336275675,"frozenset({'P00006942', 'P00110742'})"
1913,0.038363605499915125,"frozenset({'P00145042', 'P00006942'})"
1914,0.03361059242912918,"frozenset({'P00006942', 'P00184942'})"
1915,0.03225258869461891,"frozenset({'P00006942', 'P00237542'})"
1916,0.036666100831777286,"frozenset({'P00265242', 'P00006942'})"
1917,0.03225258869461891,"frozenset({'P00006942', 'P00270942'})"
1918,0.03462909523001188,"frozenset({'P00010842', 'P00010742'})"
1919,0.040909862502121884,"frozenset({'P00014542', 'P00010742'})"
1920,0.032422339161432695,"frozenset({'P00010742', 'P00015642'})"
1921,0.03276184009506026,"frozenset({'P00016042', 'P00010742'})"
1922,0.037854354099473776,"frozenset({'P00021742', 'P00010742'})"
1923,0.03038533355966729,"frozenset({'P00010742', 'P00022942'})"
1924,0.07808521473434052,"frozenset({'P00010742', 'P00025442'})"
1925,0.03174333729417756,"frozenset({'P00010742', 'P00028442'})"
1926,0.06450517738923782,"frozenset({'P00010742', 'P00028842'})"
1927,0.03734510269903242,"frozenset({'P00030842', 'P00010742'})"
1928,0.06739093532507215,"frozenset({'P00031042', 'P00010742'})"
1929,0.03462909523001188,"frozenset({'P00010742', 'P00032042'})"
1930,0.04124936343574945,"frozenset({'P00010742', 'P00034042'})"
1931,0.06450517738923782,"frozenset({'P00010742', 'P00034742'})"
1932,0.03598709896452215,"frozenset({'P00034842', 'P00010742'})"
1933,0.034119843829570534,"frozenset({'P00010742', 'P00035542'})"
1934,0.03683585129859107,"frozenset({'P00010742', 'P00035842'})"
1935,0.056526905448989986,"frozenset({'P00036842', 'P00010742'})"
1936,0.0490578849091835,"frozenset({'P00037142', 'P00010742'})"
1937,0.03140383636054999,"frozenset({'P00042742', 'P00010742'})"
1938,0.07044644372772026,"frozenset({'P00044442', 'P00010742'})"
1939,0.03938210830079783,"frozenset({'P00010742', 'P00046142'})"
1940,0.07995246986929214,"frozenset({'P00046742', 'P00010742'})"
1941,0.06840943812595485,"frozenset({'P00051442', 'P00010742'})"
1942,0.030215583092853507,"frozenset({'P00010742', 'P00052642'})"
1943,0.04668137837379053,"frozenset({'P00052842', 'P00010742'})"
1944,0.03428959429638431,"frozenset({'P00053842', 'P00010742'})"
1945,0.03989135970123918,"frozenset({'P00057442', 'P00010742'})"
1946,0.03870310643354269,"frozenset({'P00057542', 'P00010742'})"
1947,0.08572398574096078,"frozenset({'P00057642', 'P00010742'})"
1948,0.05516890171447972,"frozenset({'P00057742', 'P00010742'})"
1949,0.04922763537599728,"frozenset({'P00010742', 'P00057942'})"
1950,0.0719741979290443,"frozenset({'P00010742', 'P00058042'})"
1951,0.030215583092853507,"frozenset({'P00058242', 'P00010742'})"
1952,0.07333220166355457,"frozenset({'P00059442', 'P00010742'})"
1953,0.05516890171447972,"frozenset({'P00062842', 'P00010742'})"
1954,0.04973688677643864,"frozenset({'P00070042', 'P00010742'})"
1955,0.037514853165846206,"frozenset({'P00010742', 'P00070342'})"
1956,0.03530809709726702,"frozenset({'P00071442', 'P00010742'})"
1957,0.057545408249872684,"frozenset({'P00010742', 'P00073842'})"
1958,0.06077066711933458,"frozenset({'P00080342', 'P00010742'})"
1959,0.03904260736717026,"frozenset({'P00084842', 'P00010742'})"
1960,0.04413512137158377,"frozenset({'P00010742', 'P00085242'})"
1961,0.04736038024104566,"frozenset({'P00010742', 'P00085942'})"
1962,0.04617212697334918,"frozenset({'P00010742', 'P00086442'})"
1963,0.03089458496010864,"frozenset({'P00010742', 'P00090942'})"
1964,0.03819385503310134,"frozenset({'P00100442', 'P00010742'})"
1965,0.03598709896452215,"frozenset({'P00010742', 'P00100842'})"
1966,0.030215583092853507,"frozenset({'P00100942', 'P00010742'})"
1967,0.03564759803089459,"frozenset({'P00010742', 'P00101842'})"
1968,0.04023086063486674,"frozenset({'P00010742', 'P00101942'})"
1969,0.03870310643354269,"frozenset({'P00102342', 'P00010742'})"
1970,0.06111016805296215,"frozenset({'P00102642', 'P00010742'})"
1971,0.036666100831777286,"frozenset({'P00010742', 'P00103042'})"
1972,0.04753013070785945,"frozenset({'P00010742', 'P00105142'})"
1973,0.0480393821083008,"frozenset({'P00106042', 'P00010742'})"
1974,0.03428959429638431,"frozenset({'P00010742', 'P00109542'})"
1975,0.04668137837379053,"frozenset({'P00110542', 'P00010742'})"
1976,0.08419623153963673,"frozenset({'P00010742', 'P00110742'})"
1977,0.0626379222542862,"frozenset({'P00110842', 'P00010742'})"
1978,0.07214394839585808,"frozenset({'P00010742', 'P00110942'})"
1979,0.05465965031403836,"frozenset({'P00010742', 'P00111142'})"
1980,0.03479884569682567,"frozenset({'P00111742', 'P00010742'})"
1981,0.03904260736717026,"frozenset({'P00111942', 'P00010742'})"
1982,0.07995246986929214,"frozenset({'P00010742', 'P00112142'})"
1983,0.048548633508742146,"frozenset({'P00112442', 'P00010742'})"
1984,0.05975216431845187,"frozenset({'P00010742', 'P00112542'})"
1985,0.033780342895942964,"frozenset({'P00010742', 'P00113042'})"
1986,0.044304871838397555,"frozenset({'P00010742', 'P00113142'})"
1987,0.04871838397555593,"frozenset({'P00113242', 'P00010742'})"
1988,0.0427771176370735,"frozenset({'P00010742', 'P00113342'})"
1989,0.03768460363265999,"frozenset({'P00010742', 'P00113642'})"
1990,0.0344593447631981,"frozenset({'P00114342', 'P00010742'})"
1991,0.06280767272109998,"frozenset({'P00010742', 'P00114942'})"
1992,0.03734510269903242,"frozenset({'P00010742', 'P00115142'})"
1993,0.03717535223221864,"frozenset({'P00115642', 'P00010742'})"
1994,0.03344084196231539,"frozenset({'P00115942', 'P00010742'})"
1995,0.030215583092853507,"frozenset({'P00010742', 'P00116142'})"
1996,0.032082838227805124,"frozenset({'P00116742', 'P00010742'})"
1997,0.05516890171447972,"frozenset({'P00010742', 'P00116842'})"
1998,0.06450517738923782,"frozenset({'P00117442', 'P00010742'})"
1999,0.0354778475640808,"frozenset({'P00010742', 'P00117542'})"
2000,0.06314717365472755,"frozenset({'P00117942', 'P00010742'})"
2001,0.032931590561874044,"frozenset({'P00118742', 'P00010742'})"
2002,0.058394160583941604,"frozenset({'P00010742', 'P00120042'})"
2003,0.03123408589373621,"frozenset({'P00120342', 'P00010742'})"
2004,0.03955185876761161,"frozenset({'P00121342', 'P00010742'})"
2005,0.043456119504328636,"frozenset({'P00010742', 'P00121642'})"
2006,0.03140383636054999,"frozenset({'P00010742', 'P00122442'})"
2007,0.043795620437956206,"frozenset({'P00125942', 'P00010742'})"
2008,0.037854354099473776,"frozenset({'P00010742', 'P00126142'})"
2009,0.04209811576981837,"frozenset({'P00127242', 'P00010742'})"
2010,0.032422339161432695,"frozenset({'P00010742', 'P00127442'})"
2011,0.04209811576981837,"frozenset({'P00127642', 'P00010742'})"
2012,0.03361059242912918,"frozenset({'P00010742', 'P00127842'})"
2013,0.03276184009506026,"frozenset({'P00010742', 'P00127942'})"
2014,0.05567815311492107,"frozenset({'P00128942', 'P00010742'})"
2015,0.03632659989814972,"frozenset({'P00010742', 'P00129342'})"
2016,0.046851128840604314,"frozenset({'P00129542', 'P00010742'})"
2017,0.03870310643354269,"frozenset({'P00129642', 'P00010742'})"
2018,0.03683585129859107,"frozenset({'P00010742', 'P00129842'})"
2019,0.038363605499915125,"frozenset({'P00130742', 'P00010742'})"
2020,0.0354778475640808,"frozenset({'P00010742', 'P00138542'})"
2021,0.036666100831777286,"frozenset({'P00139942', 'P00010742'})"
2022,0.051094890510948905,"frozenset({'P00010742', 'P00140742'})"
2023,0.044304871838397555,"frozenset({'P00142142', 'P00010742'})"
2024,0.037854354099473776,"frozenset({'P00142942', 'P00010742'})"
2025,0.04837888304192837,"frozenset({'P00010742', 'P00144642'})"
2026,0.0814802240706162,"frozenset({'P00145042', 'P00010742'})"
2027,0.04192836530300458,"frozenset({'P00010742', 'P00145442'})"
2028,0.032422339161432695,"frozenset({'P00010742', 'P00146742'})"
2029,0.038872856900356474,"frozenset({'P00147742', 'P00010742'})"
2030,0.06297742318791377,"frozenset({'P00010742', 'P00147942'})"
2031,0.05669665591580377,"frozenset({'P00010742', 'P00148642'})"
2032,0.032422339161432695,"frozenset({'P00150342', 'P00010742'})"
2033,0.03530809709726702,"frozenset({'P00150542', 'P00010742'})"
2034,0.03564759803089459,"frozenset({'P00151742', 'P00010742'})"
2035,0.043456119504328636,"frozenset({'P00153742', 'P00010742'})"
2036,0.038363605499915125,"frozenset({'P00154042', 'P00010742'})"
2037,0.03734510269903242,"frozenset({'P00010742', 'P00154642'})"
2038,0.049397385842811066,"frozenset({'P00156442', 'P00010742'})"
2039,0.044644372772025126,"frozenset({'P00010742', 'P00157542'})"
2040,0.032931590561874044,"frozenset({'P00157642', 'P00010742'})"
2041,0.03344084196231539,"frozenset({'P00158542', 'P00010742'})"
2042,0.031913087760991346,"frozenset({'P00159442', 'P00010742'})"
2043,0.04634187744016296,"frozenset({'P00010742', 'P00161942'})"
2044,0.03259208962824648,"frozenset({'P00010742', 'P00169742'})"
2045,0.031064335426922423,"frozenset({'P00010742', 'P00173042'})"
2046,0.037854354099473776,"frozenset({'P00010742', 'P00173842'})"
2047,0.040909862502121884,"frozenset({'P00174442', 'P00010742'})"
2048,0.038363605499915125,"frozenset({'P00010742', 'P00177542'})"
2049,0.036666100831777286,"frozenset({'P00178242', 'P00010742'})"
2050,0.04311661857070107,"frozenset({'P00178942', 'P00010742'})"
2051,0.05567815311492107,"frozenset({'P00010742', 'P00182142'})"
2052,0.03615684943133594,"frozenset({'P00010742', 'P00182242'})"
2053,0.03038533355966729,"frozenset({'P00182342', 'P00010742'})"
2054,0.0354778475640808,"frozenset({'P00182742', 'P00010742'})"
2055,0.03870310643354269,"frozenset({'P00183242', 'P00010742'})"
2056,0.037854354099473776,"frozenset({'P00010742', 'P00183342'})"
2057,0.08793074180953997,"frozenset({'P00010742', 'P00184942'})"
2058,0.031913087760991346,"frozenset({'P00187442', 'P00010742'})"
2059,0.03225258869461891,"frozenset({'P00010742', 'P00187842'})"
2060,0.030215583092853507,"frozenset({'P00010742', 'P00190142'})"
2061,0.033271091495501615,"frozenset({'P00010742', 'P00192042'})"
2062,0.031064335426922423,"frozenset({'P00192542', 'P00010742'})"
2063,0.03904260736717026,"frozenset({'P00010742', 'P00193542'})"
2064,0.03004583262603972,"frozenset({'P00010742', 'P00198742'})"
2065,0.042607367170259716,"frozenset({'P00199442', 'P00010742'})"
2066,0.04158886436937702,"frozenset({'P00201442', 'P00010742'})"
2067,0.04023086063486674,"frozenset({'P00010742', 'P00207942'})"
2068,0.04973688677643864,"frozenset({'P00210042', 'P00010742'})"
2069,0.03361059242912918,"frozenset({'P00211142', 'P00010742'})"
2070,0.03615684943133594,"frozenset({'P00212942', 'P00010742'})"
2071,0.03344084196231539,"frozenset({'P00213242', 'P00010742'})"
2072,0.038872856900356474,"frozenset({'P00010742', 'P00216142'})"
2073,0.04820913257511458,"frozenset({'P00216342', 'P00010742'})"
2074,0.0354778475640808,"frozenset({'P00220342', 'P00010742'})"
2075,0.05771515871668647,"frozenset({'P00010742', 'P00220442'})"
2076,0.044644372772025126,"frozenset({'P00221442', 'P00010742'})"
2077,0.031064335426922423,"frozenset({'P00221542', 'P00010742'})"
2078,0.031913087760991346,"frozenset({'P00223542', 'P00010742'})"
2079,0.033780342895942964,"frozenset({'P00226342', 'P00010742'})"
2080,0.031064335426922423,"frozenset({'P00227842', 'P00010742'})"
2081,0.04107961296893566,"frozenset({'P00233542', 'P00010742'})"
2082,0.07672721099983025,"frozenset({'P00010742', 'P00237542'})"
2083,0.03632659989814972,"frozenset({'P00240142', 'P00010742'})"
2084,0.03700560176540486,"frozenset({'P00241642', 'P00010742'})"
2085,0.06297742318791377,"frozenset({'P00242742', 'P00010742'})"
2086,0.0407401120353081,"frozenset({'P00243942', 'P00010742'})"
2087,0.03700560176540486,"frozenset({'P00245642', 'P00010742'})"
2088,0.0427771176370735,"frozenset({'P00010742', 'P00248142'})"
2089,0.030724834493294856,"frozenset({'P00010742', 'P00248942'})"
2090,0.04141911390256323,"frozenset({'P00010742', 'P00249542'})"
2091,0.0364963503649635,"frozenset({'P00249642', 'P00010742'})"
2092,0.03700560176540486,"frozenset({'P00250242', 'P00010742'})"
2093,0.032422339161432695,"frozenset({'P00010742', 'P00250642'})"
2094,0.05720590731624512,"frozenset({'P00251242', 'P00010742'})"
2095,0.062128670853844846,"frozenset({'P00010742', 'P00255842'})"
2096,0.05126464097776269,"frozenset({'P00010742', 'P00258742'})"
2097,0.04328636903751485,"frozenset({'P00010742', 'P00259342'})"
2098,0.03870310643354269,"frozenset({'P00010742', 'P00260042'})"
2099,0.08843999320998133,"frozenset({'P00265242', 'P00010742'})"
2100,0.03700560176540486,"frozenset({'P00268442', 'P00010742'})"
2101,0.06331692412154133,"frozenset({'P00270942', 'P00010742'})"
2102,0.04158886436937702,"frozenset({'P00010742', 'P00271142'})"
2103,0.03140383636054999,"frozenset({'P00010742', 'P00274042'})"
2104,0.03955185876761161,"frozenset({'P00010742', 'P00274942'})"
2105,0.03038533355966729,"frozenset({'P00275842', 'P00010742'})"
2106,0.04040061110168053,"frozenset({'P00010742', 'P00277442'})"
2107,0.04990663724325242,"frozenset({'P00277642', 'P00010742'})"
2108,0.05398064844678323,"frozenset({'P00278642', 'P00010742'})"
2109,0.03428959429638431,"frozenset({'P00010742', 'P00289242'})"
2110,0.03089458496010864,"frozenset({'P00010742', 'P00289342'})"
2111,0.0407401120353081,"frozenset({'P00289942', 'P00010742'})"
2112,0.03955185876761161,"frozenset({'P00293242', 'P00010742'})"
2113,0.03395009336275675,"frozenset({'P00294542', 'P00010742'})"
2114,0.04328636903751485,"frozenset({'P00010742', 'P00295942'})"
2115,0.0344593447631981,"frozenset({'P00296042', 'P00010742'})"
2116,0.03310134102868783,"frozenset({'P00010742', 'P00303042'})"
2117,0.03598709896452215,"frozenset({'P00303242', 'P00010742'})"
2118,0.044304871838397555,"frozenset({'P00010742', 'P00303342'})"
2119,0.034119843829570534,"frozenset({'P00313342', 'P00010742'})"
2120,0.036666100831777286,"frozenset({'P00317842', 'P00010742'})"
2121,0.05092514004413512,"frozenset({'P00318742', 'P00010742'})"
2122,0.033271091495501615,"frozenset({'P00319042', 'P00010742'})"
2123,0.03598709896452215,"frozenset({'P00010742', 'P00321742'})"
2124,0.04209811576981837,"frozenset({'P00010742', 'P00323942'})"
2125,0.04158886436937702,"frozenset({'P00010742', 'P00324942'})"
2126,0.031573586827363775,"frozenset({'P00326742', 'P00010742'})"
2127,0.04124936343574945,"frozenset({'P00329542', 'P00010742'})"
2128,0.032931590561874044,"frozenset({'P00332242', 'P00010742'})"
2129,0.06314717365472755,"frozenset({'P00334242', 'P00010742'})"
2130,0.03819385503310134,"frozenset({'P00338442', 'P00010742'})"
2131,0.034119843829570534,"frozenset({'P00343042', 'P00010742'})"
2132,0.03259208962824648,"frozenset({'P00346142', 'P00010742'})"
2133,0.030555084026481074,"frozenset({'P00346242', 'P00010742'})"
2134,0.035817348497708366,"frozenset({'P00350942', 'P00010742'})"
2135,0.04209811576981837,"frozenset({'P00351142', 'P00010742'})"
2136,0.032422339161432695,"frozenset({'P00351342', 'P00010742'})"
2137,0.045153624172466475,"frozenset({'P00355142', 'P00010742'})"
2138,0.03140383636054999,"frozenset({'P00010742', 'P0097142'})"
2139,0.058224410117127826,"frozenset({'P0097242', 'P00010742'})"
2140,0.04294686810388729,"frozenset({'P00010842', 'P00025442'})"
2141,0.04124936343574945,"frozenset({'P00010842', 'P00028842'})"
2142,0.03734510269903242,"frozenset({'P00010842', 'P00031042'})"
2143,0.03038533355966729,"frozenset({'P00044442', 'P00010842'})"
2144,0.03530809709726702,"frozenset({'P00046742', 'P00010842'})"
2145,0.037514853165846206,"frozenset({'P00051442', 'P00010842'})"
2146,0.03140383636054999,"frozenset({'P00052842', 'P00010842'})"
2147,0.037854354099473776,"frozenset({'P00057642', 'P00010842'})"
2148,0.045662875572907824,"frozenset({'P00010842', 'P00058042'})"
2149,0.044644372772025126,"frozenset({'P00059442', 'P00010842'})"
2150,0.0344593447631981,"frozenset({'P00071442', 'P00010842'})"
2151,0.04040061110168053,"frozenset({'P00080342', 'P00010842'})"
2152,0.035817348497708366,"frozenset({'P00010842', 'P00085242'})"
2153,0.03395009336275675,"frozenset({'P00010842', 'P00085942'})"
2154,0.04141911390256323,"frozenset({'P00010842', 'P00086442'})"
2155,0.03462909523001188,"frozenset({'P00102642', 'P00010842'})"
2156,0.03479884569682567,"frozenset({'P00106042', 'P00010842'})"
2157,0.037514853165846206,"frozenset({'P00110542', 'P00010842'})"
2158,0.040061110168052964,"frozenset({'P00010842', 'P00110742'})"
2159,0.033780342895942964,"frozenset({'P00110842', 'P00010842'})"
2160,0.03819385503310134,"frozenset({'P00010842', 'P00110942'})"
2161,0.03496859616363945,"frozenset({'P00111942', 'P00010842'})"
2162,0.036666100831777286,"frozenset({'P00010842', 'P00112142'})"
2163,0.035817348497708366,"frozenset({'P00112442', 'P00010842'})"
2164,0.03938210830079783,"frozenset({'P00010842', 'P00112542'})"
2165,0.031573586827363775,"frozenset({'P00010842', 'P00113042'})"
2166,0.039212357833984045,"frozenset({'P00113242', 'P00010842'})"
2167,0.03955185876761161,"frozenset({'P00010842', 'P00114942'})"
2168,0.032422339161432695,"frozenset({'P00115642', 'P00010842'})"
2169,0.03276184009506026,"frozenset({'P00010842', 'P00116142'})"
2170,0.03140383636054999,"frozenset({'P00010842', 'P00116842'})"
2171,0.03615684943133594,"frozenset({'P00117442', 'P00010842'})"
2172,0.03904260736717026,"frozenset({'P00117942', 'P00010842'})"
2173,0.031913087760991346,"frozenset({'P00128942', 'P00010842'})"
2174,0.030215583092853507,"frozenset({'P00129642', 'P00010842'})"
2175,0.0364963503649635,"frozenset({'P00145042', 'P00010842'})"
2176,0.040061110168052964,"frozenset({'P00010842', 'P00148642'})"
2177,0.038024104566287555,"frozenset({'P00010842', 'P00184942'})"
2178,0.030555084026481074,"frozenset({'P00010842', 'P00220442'})"
2179,0.033780342895942964,"frozenset({'P00010842', 'P00237542'})"
2180,0.03395009336275675,"frozenset({'P00251242', 'P00010842'})"
2181,0.034119843829570534,"frozenset({'P00010842', 'P00255842'})"
2182,0.04617212697334918,"frozenset({'P00265242', 'P00010842'})"
2183,0.03225258869461891,"frozenset({'P00270942', 'P00010842'})"
2184,0.03462909523001188,"frozenset({'P00278642', 'P00010842'})"
2185,0.03259208962824648,"frozenset({'P00010842', 'P00323942'})"
2186,0.032082838227805124,"frozenset({'P0097242', 'P00010842'})"
2187,0.037514853165846206,"frozenset({'P00014542', 'P00025442'})"
2188,0.04311661857070107,"frozenset({'P00014542', 'P00028842'})"
2189,0.043456119504328636,"frozenset({'P00014542', 'P00031042'})"
2190,0.04057036156849431,"frozenset({'P00014542', 'P00034742'})"
2191,0.03140383636054999,"frozenset({'P00036842', 'P00014542'})"
2192,0.038872856900356474,"frozenset({'P00014542', 'P00044442'})"
2193,0.03819385503310134,"frozenset({'P00014542', 'P00046742'})"
2194,0.042607367170259716,"frozenset({'P00051442', 'P00014542'})"
2195,0.030724834493294856,"frozenset({'P00057542', 'P00014542'})"
2196,0.039212357833984045,"frozenset({'P00014542', 'P00057642'})"
2197,0.03530809709726702,"frozenset({'P00057742', 'P00014542'})"
2198,0.045662875572907824,"frozenset({'P00014542', 'P00058042'})"
2199,0.04498387370565269,"frozenset({'P00014542', 'P00059442'})"
2200,0.03123408589373621,"frozenset({'P00062842', 'P00014542'})"
2201,0.030724834493294856,"frozenset({'P00080342', 'P00014542'})"
2202,0.03123408589373621,"frozenset({'P00014542', 'P00085942'})"
2203,0.03700560176540486,"frozenset({'P00014542', 'P00102642'})"
2204,0.044304871838397555,"frozenset({'P00014542', 'P00110742'})"
2205,0.03564759803089459,"frozenset({'P00110842', 'P00014542'})"
2206,0.03819385503310134,"frozenset({'P00014542', 'P00110942'})"
2207,0.03989135970123918,"frozenset({'P00014542', 'P00112142'})"
2208,0.033271091495501615,"frozenset({'P00014542', 'P00112442'})"
2209,0.04124936343574945,"frozenset({'P00014542', 'P00117442'})"
2210,0.03768460363265999,"frozenset({'P00014542', 'P00117942'})"
2211,0.031913087760991346,"frozenset({'P00014542', 'P00120042'})"
2212,0.03700560176540486,"frozenset({'P00129542', 'P00014542'})"
2213,0.04124936343574945,"frozenset({'P00145042', 'P00014542'})"
2214,0.03259208962824648,"frozenset({'P00014542', 'P00145442'})"
2215,0.0344593447631981,"frozenset({'P00014542', 'P00147942'})"
2216,0.0354778475640808,"frozenset({'P00014542', 'P00148642'})"
2217,0.03276184009506026,"frozenset({'P00014542', 'P00154642'})"
2218,0.04192836530300458,"frozenset({'P00014542', 'P00156442'})"
2219,0.033271091495501615,"frozenset({'P00014542', 'P00157542'})"
2220,0.03700560176540486,"frozenset({'P00014542', 'P00161942'})"
2221,0.04226786623663215,"frozenset({'P00014542', 'P00184942'})"
2222,0.03174333729417756,"frozenset({'P00014542', 'P00210042'})"
2223,0.038872856900356474,"frozenset({'P00014542', 'P00220442'})"
2224,0.04226786623663215,"frozenset({'P00014542', 'P00237542'})"
2225,0.03123408589373621,"frozenset({'P00242742', 'P00014542'})"
2226,0.032082838227805124,"frozenset({'P00251242', 'P00014542'})"
2227,0.044304871838397555,"frozenset({'P00014542', 'P00255842'})"
2228,0.03225258869461891,"frozenset({'P00014542', 'P00258742'})"
2229,0.04753013070785945,"frozenset({'P00265242', 'P00014542'})"
2230,0.034119843829570534,"frozenset({'P00014542', 'P00270942'})"
2231,0.03479884569682567,"frozenset({'P00014542', 'P00278642'})"
2232,0.031064335426922423,"frozenset({'P00014542', 'P00318742'})"
2233,0.03038533355966729,"frozenset({'P00014542', 'P00334242'})"
2234,0.03038533355966729,"frozenset({'P00046742', 'P00014842'})"
2235,0.03004583262603972,"frozenset({'P00057642', 'P00014842'})"
2236,0.033271091495501615,"frozenset({'P00110742', 'P00014842'})"
2237,0.03428959429638431,"frozenset({'P00145042', 'P00014842'})"
2238,0.03004583262603972,"frozenset({'P00270942', 'P00014842'})"
2239,0.030555084026481074,"frozenset({'P00046742', 'P00015642'})"
2240,0.03496859616363945,"frozenset({'P00058042', 'P00015642'})"
2241,0.031064335426922423,"frozenset({'P00110742', 'P00015642'})"
2242,0.03004583262603972,"frozenset({'P00015642', 'P00112142'})"
2243,0.03310134102868783,"frozenset({'P00184942', 'P00015642'})"
2244,0.031913087760991346,"frozenset({'P00016042', 'P00025442'})"
2245,0.03174333729417756,"frozenset({'P00016042', 'P00036842'})"
2246,0.031064335426922423,"frozenset({'P00016042', 'P00037142'})"
2247,0.03632659989814972,"frozenset({'P00016042', 'P00044442'})"
2248,0.03700560176540486,"frozenset({'P00016042', 'P00046742'})"
2249,0.03717535223221864,"frozenset({'P00016042', 'P00057642'})"
2250,0.032422339161432695,"frozenset({'P00016042', 'P00062842'})"
2251,0.033780342895942964,"frozenset({'P00016042', 'P00070042'})"
2252,0.031573586827363775,"frozenset({'P00016042', 'P00073842'})"
2253,0.033780342895942964,"frozenset({'P00016042', 'P00110742'})"
2254,0.032082838227805124,"frozenset({'P00016042', 'P00110942'})"
2255,0.03140383636054999,"frozenset({'P00016042', 'P00112142'})"
2256,0.03276184009506026,"frozenset({'P00016042', 'P00114942'})"
2257,0.03276184009506026,"frozenset({'P00016042', 'P00127242'})"
2258,0.03089458496010864,"frozenset({'P00016042', 'P00140742'})"
2259,0.03530809709726702,"frozenset({'P00145042', 'P00016042'})"
2260,0.032931590561874044,"frozenset({'P00016042', 'P00147942'})"
2261,0.03276184009506026,"frozenset({'P00016042', 'P00184942'})"
2262,0.03310134102868783,"frozenset({'P00016042', 'P00237542'})"
2263,0.03496859616363945,"frozenset({'P00016042', 'P00270942'})"
2264,0.030555084026481074,"frozenset({'P00016042', 'P0097242'})"
2265,0.03038533355966729,"frozenset({'P00270942', 'P00019342'})"
2266,0.030724834493294856,"frozenset({'P00046742', 'P00020342'})"
2267,0.030724834493294856,"frozenset({'P00145042', 'P00020342'})"
2268,0.04294686810388729,"frozenset({'P00021742', 'P00025442'})"
2269,0.043795620437956206,"frozenset({'P00021742', 'P00028842'})"
