User_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1001552,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
1001553,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001554,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
1001555,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0
1001556,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1
1001557,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001558,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1001559,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1001560,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0
1001561,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
1001562,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001563,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
1001564,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001565,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001566,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001567,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0
1001568,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1001569,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001570,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
1001571,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1001572,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1001573,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001574,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001575,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001576,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1001577,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1001578,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1001579,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1001580,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
1001581,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001582,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001583,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1001584,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
1001585,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001586,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1001587,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
1001588,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001589,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0
1001590,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1001591,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
1001592,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
1001593,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
1001594,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1001595,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
1001596,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001597,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1001598,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
1001599,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
1001600,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0
1001601,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1001602,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1001603,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1001604,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001605,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
1001606,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1001607,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1001608,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1001609,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
1001610,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001611,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1001612,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001613,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
1001614,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1001615,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001616,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1001617,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1001618,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
1001619,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1001620,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1001621,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001622,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001623,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1001624,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0
1001625,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1001626,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
1001627,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
1001628,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1001629,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001630,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
1001631,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
1001632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1001633,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
1001634,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001635,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1001636,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1001637,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
1001638,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1001639,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1001640,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001641,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
1001642,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
1001643,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
1001644,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1001645,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
1001646,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1001647,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
1001648,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
1001649,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1001650,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
1001651,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1001652,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001653,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1001654,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1001655,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1001656,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1001657,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001658,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
1001659,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1001660,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1001661,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1001662,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0
1001663,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1001665,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1001666,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1001667,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1
1001668,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1001669,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001670,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1001671,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1001672,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1001673,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1001674,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001675,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
1001676,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
1001677,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1001678,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0
1001679,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1001681,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
1001682,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1001683,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
1001684,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1001685,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1001686,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1001687,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1
1001688,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
1001691,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001692,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1001693,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1001694,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0
1001695,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
1001696,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001697,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
1001699,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1001700,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001701,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1001702,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001703,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1001704,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1001705,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
1001706,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0
1001707,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1001708,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1001709,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1001710,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1001711,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1001712,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1001713,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1001714,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
1001715,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1001716,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1001717,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1001718,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001719,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001720,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
1001721,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1001722,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1001723,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
1001724,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1001725,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
1001726,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1001727,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1001728,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001729,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
1001730,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001731,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1001732,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1001733,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1001734,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001735,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001736,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1001737,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1001738,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1001739,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1001740,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
1001741,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1001742,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
1001743,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1
1001744,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001745,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001746,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
1001747,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1001748,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1001749,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1001750,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
1001751,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1001752,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1001753,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
1001754,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1001755,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
1001756,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001757,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
1001758,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1001759,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
1001760,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1001761,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1001762,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1001763,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1001764,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1001765,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
1001766,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001767,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
1001768,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
1001769,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001770,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001771,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1001772,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001773,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
1001774,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1001775,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0
1001776,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
1001777,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
1001778,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1001779,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1001780,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1001781,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1001782,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001784,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
1001785,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1001786,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
1001787,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1001788,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0
1001789,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1001790,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1001791,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
1001792,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1001793,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
1001794,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
1001795,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1001796,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1001797,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1001798,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1001799,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
1001801,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001802,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1001803,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1
1001804,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
1001805,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1001806,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
1001807,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1001808,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1001809,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001810,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1001812,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
1001813,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1001815,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1001816,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1001817,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
1001818,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1001819,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0
1001820,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
1001821,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1001822,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1001823,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001824,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0
1001825,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1001826,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001827,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
1001828,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1001829,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
1001830,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1001831,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1001832,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001833,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1001834,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1001835,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1001836,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0
1001837,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1001838,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1001839,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1001840,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1001841,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1
1001842,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1001843,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
1001844,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001845,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1001846,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1001847,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1001848,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
1001849,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001850,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001851,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1001852,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1001853,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1001854,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1
1001855,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001856,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
1001857,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1001858,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
1001859,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1001860,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
1001861,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
1001862,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1001863,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1001864,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
1001865,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1001866,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
1001867,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1001868,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1001869,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
1001870,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1001871,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1001872,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1001873,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1001874,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
1001875,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1001876,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1001877,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
1001878,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
1001879,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
1001880,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1001881,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001882,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1001883,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0
1001884,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1001885,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1001886,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1001887,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1
1001888,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1001889,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1001891,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
1001892,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1001893,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001894,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
1001895,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1001896,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1001897,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1001898,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1001899,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1001900,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
1001901,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1
1001902,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
1001903,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1001904,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
1001905,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
1001906,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1001907,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1001908,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0
